zipcode,city,state,country
03101,Manchester,NH,US
03102,Manchester,NH,US
03103,Manchester,NH,US
03104,Manchester,NH,US
03105,Manchester,NH,US
03106,Hooksett,NH,US
03107,Manchester,NH,US
03108,Manchester,NH,US
03109,Manchester,NH,US
03110,Bedford,NH,US
03111,Manchester,NH,US
03215,Waterville Valley,NH,US
03216,Andover,NH,US
03217,Ashland,NH,US
03218,Barnstead,NH,US
03220,Belmont,NH,US
03221,Bradford,NH,US
03222,Bristol,NH,US
03223,Campton,NH,US
03224,Canterbury,NH,US
03225,Center Barnstead,NH,US
03226,Center Harbor,NH,US
03227,Center Sandwich,NH,US
03229,Contoocook,NH,US
03230,Danbury,NH,US
03231,East Andover,NH,US
03233,Elkins,NH,US
03234,Epsom,NH,US
03235,Franklin,NH,US
03237,Gilmanton,NH,US
03238,Glencliff,NH,US
03240,Grafton,NH,US
03241,Hebron,NH,US
03242,Henniker,NH,US
03243,Hill,NH,US
03244,Hillsborough,NH,US
03245,Holderness,NH,US
03246,Laconia,NH,US
03247,Laconia,NH,US
03249,Gilford,NH,US
03251,Lincoln,NH,US
03252,Lochmere,NH,US
03253,Meredith,NH,US
03254,Moultonborough,NH,US
03255,Newbury,NH,US
03256,New Hampton,NH,US
03257,New London,NH,US
03258,Chichester,NH,US
03259,North Sandwich,NH,US
03260,North Sutton,NH,US
03261,Northwood,NH,US
03262,North Woodstock,NH,US
03263,Pittsfield,NH,US
03264,Plymouth,NH,US
03266,Rumney,NH,US
03268,Salisbury,NH,US
03269,Sanbornton,NH,US
03272,South Newbury,NH,US
03273,South Sutton,NH,US
03274,Stinson Lake,NH,US
03275,Suncook,NH,US
03276,Tilton,NH,US
03278,Warner,NH,US
03279,Warren,NH,US
03280,Washington,NH,US
03281,Weare,NH,US
03282,Wentworth,NH,US
03284,Springfield,NH,US
03285,Thornton,NH,US
03287,Wilmot,NH,US
03289,Winnisquam,NH,US
03290,Nottingham,NH,US
03291,West Nottingham,NH,US
03293,Woodstock,NH,US
03298,Tilton,NH,US
03299,Tilton,NH,US
03301,Concord,NH,US
03302,Concord,NH,US
03303,Concord,NH,US
03304,Bow,NH,US
03305,Concord,NH,US
03307,Loudon,NH,US
03431,Keene,NH,US
03435,Keene,NH,US
03440,Antrim,NH,US
03441,Ashuelot,NH,US
03442,Bennington,NH,US
03443,Chesterfield,NH,US
03444,Dublin,NH,US
03445,Sullivan,NH,US
03446,Swanzey,NH,US
03447,Fitzwilliam,NH,US
03448,Gilsum,NH,US
03449,Hancock,NH,US
03450,Harrisville,NH,US
03451,Hinsdale,NH,US
03452,Jaffrey,NH,US
03455,Marlborough,NH,US
03456,Marlow,NH,US
03457,Nelson,NH,US
03458,Peterborough,NH,US
03461,Rindge,NH,US
03462,Spofford,NH,US
03464,Stoddard,NH,US
03465,Troy,NH,US
03466,West Chesterfield,NH,US
03467,Westmoreland,NH,US
03468,West Peterborough,NH,US
03469,West Swanzey,NH,US
03470,Winchester,NH,US
03561,Littleton,NH,US
03570,Berlin,NH,US
03574,Bethlehem,NH,US
03575,Bretton Woods,NH,US
03576,Colebrook,NH,US
03579,Errol,NH,US
03580,Franconia,NH,US
03581,Gorham,NH,US
03582,Groveton,NH,US
03583,Jefferson,NH,US
03584,Lancaster,NH,US
03585,Lisbon,NH,US
03586,Sugar Hill,NH,US
03588,Milan,NH,US
03589,Mount Washington,NH,US
03590,North Stratford,NH,US
03592,Pittsburg,NH,US
03593,Randolph,NH,US
03595,Twin Mountain,NH,US
03597,West Stewartstown,NH,US
03598,Whitefield,NH,US
03601,Acworth,NH,US
03602,Alstead,NH,US
03603,Charlestown,NH,US
03604,Drewsville,NH,US
03605,Lempster,NH,US
03607,South Acworth,NH,US
03608,Walpole,NH,US
03609,North Walpole,NH,US
03740,Bath,NH,US
03741,Canaan,NH,US
03743,Claremont,NH,US
03745,Cornish,NH,US
03746,Cornish Flat,NH,US
03748,Enfield,NH,US
03749,Enfield Center,NH,US
03750,Etna,NH,US
03751,Georges Mills,NH,US
03752,Goshen,NH,US
03753,Grantham,NH,US
03754,Guild,NH,US
03755,Hanover,NH,US
03756,Lebanon,NH,US
03765,Haverhill,NH,US
03766,Lebanon,NH,US
03768,Lyme,NH,US
03769,Lyme Center,NH,US
03770,Meriden,NH,US
03771,Monroe,NH,US
03773,Newport,NH,US
03774,North Haverhill,NH,US
03777,Orford,NH,US
03779,Piermont,NH,US
03780,Pike,NH,US
03781,Plainfield,NH,US
03782,Sunapee,NH,US
03784,West Lebanon,NH,US
03785,Woodsville,NH,US
03801,Portsmouth,NH,US
03802,Portsmouth,NH,US
03803,Portsmouth,NH,US
03804,Portsmouth,NH,US
03805,Newington,NH,US
03809,Alton,NH,US
03810,Alton Bay,NH,US
03811,Atkinson,NH,US
03812,Bartlett,NH,US
03813,Center Conway,NH,US
03814,Center Ossipee,NH,US
03815,Center Strafford,NH,US
03816,Center Tuftonboro,NH,US
03817,Chocorua,NH,US
03818,Conway,NH,US
03819,Danville,NH,US
03820,Dover,NH,US
03821,Dover,NH,US
03822,Dover,NH,US
03823,Madbury,NH,US
03824,Durham,NH,US
03825,Barrington,NH,US
03826,East Hampstead,NH,US
03827,East Kingston,NH,US
03830,East Wakefield,NH,US
03832,Eaton Center,NH,US
03833,Exeter,NH,US
03835,Farmington,NH,US
03836,Freedom,NH,US
03837,Gilmanton Iron Works,NH,US
03838,Glen,NH,US
03839,Rochester,NH,US
03840,Greenland,NH,US
03841,Hampstead,NH,US
03842,Hampton,NH,US
03843,Hampton,NH,US
03844,Hampton Falls,NH,US
03845,Intervale,NH,US
03846,Jackson,NH,US
03847,Kearsarge,NH,US
03848,Kingston,NH,US
03849,Madison,NH,US
03850,Melvin Village,NH,US
03851,Milton,NH,US
03852,Milton Mills,NH,US
03853,Mirror Lake,NH,US
03854,New Castle,NH,US
03855,New Durham,NH,US
03856,Newfields,NH,US
03857,Newmarket,NH,US
03858,Newton,NH,US
03859,Newton Junction,NH,US
03860,North Conway,NH,US
03861,Lee,NH,US
03862,North Hampton,NH,US
03864,Ossipee,NH,US
03865,Plaistow,NH,US
03866,Rochester,NH,US
03867,Rochester,NH,US
03868,Rochester,NH,US
03869,Rollinsford,NH,US
03870,Rye,NH,US
03871,Rye Beach,NH,US
03872,Sanbornville,NH,US
03873,Sandown,NH,US
03874,Seabrook,NH,US
03875,Silver Lake,NH,US
03878,Somersworth,NH,US
03882,Effingham,NH,US
03883,South Tamworth,NH,US
03884,Strafford,NH,US
03885,Stratham,NH,US
03886,Tamworth,NH,US
03887,Union,NH,US
03890,West Ossipee,NH,US
03894,Wolfeboro,NH,US
03896,Wolfeboro Falls,NH,US
03897,Wonalancet,NH,US
03901,Berwick,ME,US
03902,Cape Neddick,ME,US
03903,Eliot,ME,US
03904,Kittery,ME,US
03905,Kittery Point,ME,US
03906,North Berwick,ME,US
03907,Ogunquit,ME,US
03908,South Berwick,ME,US
03909,York,ME,US
03910,York Beach,ME,US
03911,York Harbor,ME,US
04001,Acton,ME,US
04002,Alfred,ME,US
04003,Bailey Island,ME,US
04004,Bar Mills,ME,US
04005,Biddeford,ME,US
04006,Biddeford Pool,ME,US
04007,Biddeford,ME,US
04008,Bowdoinham,ME,US
04009,Bridgton,ME,US
04010,Brownfield,ME,US
04011,Brunswick,ME,US
04013,Bustins Island,ME,US
04014,Cape Porpoise,ME,US
04015,Casco,ME,US
04016,Center Lovell,ME,US
04017,Chebeague Island,ME,US
04019,Cliff Island,ME,US
04020,Cornish,ME,US
04021,Cumberland Center,ME,US
04022,Denmark,ME,US
04024,East Baldwin,ME,US
04027,Lebanon,ME,US
04028,East Parsonsfield,ME,US
04029,Sebago,ME,US
04030,East Waterboro,ME,US
04032,Freeport,ME,US
04033,Freeport,ME,US
04034,Freeport,ME,US
04037,Fryeburg,ME,US
04038,Gorham,ME,US
04039,Gray,ME,US
04040,Harrison,ME,US
04041,Hiram,ME,US
04042,Hollis Center,ME,US
04043,Kennebunk,ME,US
04046,Kennebunkport,ME,US
04047,Parsonsfield,ME,US
04048,Limerick,ME,US
04049,Limington,ME,US
04050,Long Island,ME,US
04051,Lovell,ME,US
04054,Moody,ME,US
04055,Naples,ME,US
04056,Newfield,ME,US
04057,North Bridgton,ME,US
04061,North Waterboro,ME,US
04062,Windham,ME,US
04063,Ocean Park,ME,US
04064,Old Orchard Beach,ME,US
04066,Orrs Island,ME,US
04068,Porter,ME,US
04069,Pownal,ME,US
04070,Scarborough,ME,US
04071,Raymond,ME,US
04072,Saco,ME,US
04073,Sanford,ME,US
04074,Scarborough,ME,US
04075,Sebago Lake,ME,US
04076,Shapleigh,ME,US
04077,South Casco,ME,US
04078,South Freeport,ME,US
04079,Harpswell,ME,US
04082,South Windham,ME,US
04083,Springvale,ME,US
04084,Standish,ME,US
04085,Steep Falls,ME,US
04086,Topsham,ME,US
04087,Waterboro,ME,US
04088,Waterford,ME,US
04090,Wells,ME,US
04091,West Baldwin,ME,US
04092,Westbrook,ME,US
04093,Buxton,ME,US
04094,West Kennebunk,ME,US
04095,West Newfield,ME,US
04096,Yarmouth,ME,US
04097,North Yarmouth,ME,US
04098,Westbrook,ME,US
04101,Portland,ME,US
04102,Portland,ME,US
04103,Portland,ME,US
04104,Portland,ME,US
04105,Falmouth,ME,US
04106,South Portland,ME,US
04107,Cape Elizabeth,ME,US
04108,Peaks Island,ME,US
04109,Portland,ME,US
04110,Cumberland Foreside,ME,US
04112,Portland,ME,US
04116,South Portland,ME,US
04122,Portland,ME,US
04123,Portland,ME,US
04124,Portland,ME,US
04210,Auburn,ME,US
04211,Auburn,ME,US
04212,Auburn,ME,US
04216,Andover,ME,US
04217,Bethel,ME,US
04219,Bryant Pond,ME,US
04220,Buckfield,ME,US
04221,Canton,ME,US
04222,Durham,ME,US
04223,Danville,ME,US
04224,Dixfield,ME,US
04225,Dryden,ME,US
04226,East Andover,ME,US
04227,East Dixfield,ME,US
04228,East Livermore,ME,US
04230,East Poland,ME,US
04231,Stoneham,ME,US
04234,East Wilton,ME,US
04236,Greene,ME,US
04237,Hanover,ME,US
04238,Hebron,ME,US
04239,Jay,ME,US
04240,Lewiston,ME,US
04241,Lewiston,ME,US
04243,Lewiston,ME,US
04250,Lisbon,ME,US
04252,Lisbon Falls,ME,US
04253,Livermore,ME,US
04254,Livermore Falls,ME,US
04255,Greenwood,ME,US
04256,Mechanic Falls,ME,US
04257,Mexico,ME,US
04258,Minot,ME,US
04259,Monmouth,ME,US
04260,New Gloucester,ME,US
04261,Newry,ME,US
04262,North Jay,ME,US
04263,Leeds,ME,US
04265,North Monmouth,ME,US
04266,North Turner,ME,US
04267,North Waterford,ME,US
04268,Norway,ME,US
04270,Oxford,ME,US
04271,Paris,ME,US
04274,Poland,ME,US
04275,Roxbury,ME,US
04276,Rumford,ME,US
04280,Sabattus,ME,US
04281,South Paris,ME,US
04282,Turner,ME,US
04284,Wayne,ME,US
04285,Weld,ME,US
04286,West Bethel,ME,US
04287,Bowdoin,ME,US
04288,West Minot,ME,US
04289,West Paris,ME,US
04290,Peru,ME,US
04291,West Poland,ME,US
04292,Sumner,ME,US
04294,Wilton,ME,US
04330,Augusta,ME,US
04332,Augusta,ME,US
04333,Augusta,ME,US
04336,Augusta,ME,US
04338,Augusta,ME,US
04341,Coopers Mills,ME,US
04342,Dresden,ME,US
04343,East Winthrop,ME,US
04344,Farmingdale,ME,US
04345,Gardiner,ME,US
04346,Randolph,ME,US
04347,Hallowell,ME,US
04348,Jefferson,ME,US
04349,Kents Hill,ME,US
04350,Litchfield,ME,US
04351,Manchester,ME,US
04352,Mount Vernon,ME,US
04353,Whitefield,ME,US
04354,Palermo,ME,US
04355,Readfield,ME,US
04357,Richmond,ME,US
04358,South China,ME,US
04359,South Gardiner,ME,US
04360,Vienna,ME,US
04363,Windsor,ME,US
04364,Winthrop,ME,US
04401,Bangor,ME,US
04402,Bangor,ME,US
04406,Abbot,ME,US
04408,Aurora,ME,US
04410,Bradford,ME,US
04411,Bradley,ME,US
04412,Brewer,ME,US
04413,Brookton,ME,US
04414,Brownville,ME,US
04415,Brownville Junction,ME,US
04416,Bucksport,ME,US
04417,Burlington,ME,US
04418,Greenbush,ME,US
04419,Carmel,ME,US
04420,Castine,ME,US
04421,Castine,ME,US
04422,Charleston,ME,US
04424,Danforth,ME,US
04426,Dover Foxcroft,ME,US
04427,Corinth,ME,US
04428,Eddington,ME,US
04429,Holden,ME,US
04430,East Millinocket,ME,US
04431,East Orland,ME,US
04434,Etna,ME,US
04435,Exeter,ME,US
04438,Frankfort,ME,US
04441,Greenville,ME,US
04442,Greenville Junction,ME,US
04443,Guilford,ME,US
04444,Hampden,ME,US
04448,Howland,ME,US
04449,Hudson,ME,US
04450,Kenduskeag,ME,US
04451,Kingman,ME,US
04453,Lagrange,ME,US
04454,Lambert Lake,ME,US
04455,Lee,ME,US
04456,Levant,ME,US
04457,Lincoln,ME,US
04459,Mattawamkeag,ME,US
04460,Medway,ME,US
04461,Milford,ME,US
04462,Millinocket,ME,US
04463,Milo,ME,US
04464,Monson,ME,US
04467,Olamon,ME,US
04468,Old Town,ME,US
04469,Orono,ME,US
04471,Orient,ME,US
04472,Orland,ME,US
04473,Orono,ME,US
04474,Orrington,ME,US
04475,Passadumkeag,ME,US
04476,Penobscot,ME,US
04478,Rockwood,ME,US
04479,Sangerville,ME,US
04481,Sebec,ME,US
04485,Shirley Mills,ME,US
04487,Springfield,ME,US
04488,Stetson,ME,US
04489,Stillwater,ME,US
04490,Topsfield,ME,US
04491,Vanceboro,ME,US
04492,Waite,ME,US
04493,West Enfield,ME,US
04495,Winn,ME,US
04496,Winterport,ME,US
04497,Wytopitlock,ME,US
04530,Bath,ME,US
04535,Alna,ME,US
04537,Boothbay,ME,US
04538,Boothbay Harbor,ME,US
04539,Bristol,ME,US
04541,Chamberlain,ME,US
04543,Damariscotta,ME,US
04544,East Boothbay,ME,US
04547,Friendship,ME,US
04548,Georgetown,ME,US
04549,Isle Of Springs,ME,US
04551,Bremen,ME,US
04553,Newcastle,ME,US
04554,New Harbor,ME,US
04555,Nobleboro,ME,US
04556,Edgecomb,ME,US
04558,Pemaquid,ME,US
04562,Phippsburg,ME,US
04563,Cushing,ME,US
04564,Round Pond,ME,US
04565,Sebasco Estates,ME,US
04568,South Bristol,ME,US
04570,Squirrel Island,ME,US
04571,Trevett,ME,US
04572,Waldoboro,ME,US
04573,Walpole,ME,US
04574,Washington,ME,US
04575,West Boothbay Harbor,ME,US
04576,Southport,ME,US
04578,Wiscasset,ME,US
04579,Woolwich,ME,US
04605,Ellsworth,ME,US
04606,Addison,ME,US
04607,Gouldsboro,ME,US
04609,Bar Harbor,ME,US
04611,Beals,ME,US
04612,Bernard,ME,US
04613,Birch Harbor,ME,US
04614,Blue Hill,ME,US
04616,Brooklin,ME,US
04617,Brooksville,ME,US
04619,Calais,ME,US
04622,Cherryfield,ME,US
04623,Columbia Falls,ME,US
04624,Corea,ME,US
04625,Cranberry Isles,ME,US
04626,Cutler,ME,US
04627,Deer Isle,ME,US
04628,Dennysville,ME,US
04629,East Blue Hill,ME,US
04630,East Machias,ME,US
04631,Eastport,ME,US
04634,Franklin,ME,US
04635,Frenchboro,ME,US
04637,Grand Lake Stream,ME,US
04640,Hancock,ME,US
04642,Harborside,ME,US
04643,Harrington,ME,US
04644,Hulls Cove,ME,US
04645,Isle Au Haut,ME,US
04646,Islesford,ME,US
04648,Jonesboro,ME,US
04649,Jonesport,ME,US
04650,Little Deer Isle,ME,US
04652,Lubec,ME,US
04653,Bass Harbor,ME,US
04654,Machias,ME,US
04655,Machiasport,ME,US
04657,Meddybemps,ME,US
04658,Milbridge,ME,US
04660,Mount Desert,ME,US
04662,Northeast Harbor,ME,US
04664,Sullivan,ME,US
04666,Pembroke,ME,US
04667,Perry,ME,US
04668,Princeton,ME,US
04669,Prospect Harbor,ME,US
04671,Robbinston,ME,US
04672,Salsbury Cove,ME,US
04673,Sargentville,ME,US
04674,Seal Cove,ME,US
04675,Seal Harbor,ME,US
04676,Sedgwick,ME,US
04677,Sorrento,ME,US
04679,Southwest Harbor,ME,US
04680,Steuben,ME,US
04681,Stonington,ME,US
04683,Sunset,ME,US
04684,Surry,ME,US
04685,Swans Island,ME,US
04686,Wesley,ME,US
04691,Whiting,ME,US
04693,Winter Harbor,ME,US
04694,Baileyville,ME,US
04730,Houlton,ME,US
04732,Ashland,ME,US
04733,Benedicta,ME,US
04734,Blaine,ME,US
04735,Bridgewater,ME,US
04736,Caribou,ME,US
04737,Clayton Lake,ME,US
04738,Crouseville,ME,US
04739,Eagle Lake,ME,US
04740,Easton,ME,US
04741,Estcourt Station,ME,US
04742,Fort Fairfield,ME,US
04743,Fort Kent,ME,US
04744,Fort Kent Mills,ME,US
04745,Frenchville,ME,US
04746,Grand Isle,ME,US
04747,Island Falls,ME,US
04750,Limestone,ME,US
04751,Limestone,ME,US
04756,Madawaska,ME,US
04757,Mapleton,ME,US
04758,Mars Hill,ME,US
04760,Monticello,ME,US
04761,New Limerick,ME,US
04762,New Sweden,ME,US
04763,Oakfield,ME,US
04764,Oxbow,ME,US
04765,Patten,ME,US
04766,Perham,ME,US
04768,Portage,ME,US
04769,Presque Isle,ME,US
04772,Saint Agatha,ME,US
04773,Saint David,ME,US
04774,Saint Francis,ME,US
04775,Sheridan,ME,US
04776,Sherman,ME,US
04777,Stacyville,ME,US
04779,Sinclair,ME,US
04780,Smyrna Mills,ME,US
04781,Wallagrass,ME,US
04783,Stockholm,ME,US
04785,Van Buren,ME,US
04786,Washburn,ME,US
04787,Westfield,ME,US
04841,Rockland,ME,US
04843,Camden,ME,US
04846,Glen Cove,ME,US
04847,Hope,ME,US
04848,Islesboro,ME,US
04849,Lincolnville,ME,US
04850,Lincolnville Center,ME,US
04851,Matinicus,ME,US
04852,Monhegan,ME,US
04853,North Haven,ME,US
04854,Owls Head,ME,US
04855,Port Clyde,ME,US
04856,Rockport,ME,US
04858,South Thomaston,ME,US
04859,Spruce Head,ME,US
04860,Tenants Harbor,ME,US
04861,Thomaston,ME,US
04862,Union,ME,US
04863,Vinalhaven,ME,US
04864,Warren,ME,US
04865,West Rockport,ME,US
04901,Waterville,ME,US
04903,Waterville,ME,US
04910,Albion,ME,US
04911,Anson,ME,US
04912,Athens,ME,US
04915,Belfast,ME,US
04917,Belgrade,ME,US
04918,Belgrade Lakes,ME,US
04920,Bingham,ME,US
04921,Brooks,ME,US
04922,Burnham,ME,US
04923,Cambridge,ME,US
04924,Canaan,ME,US
04925,Caratunk,ME,US
04926,China Village,ME,US
04927,Clinton,ME,US
04928,Corinna,ME,US
04929,Detroit,ME,US
04930,Dexter,ME,US
04932,Dixmont,ME,US
04933,East Newport,ME,US
04935,East Vassalboro,ME,US
04936,Eustis,ME,US
04937,Fairfield,ME,US
04938,Farmington,ME,US
04939,Garland,ME,US
04940,Farmington Falls,ME,US
04941,Freedom,ME,US
04942,Harmony,ME,US
04943,Hartland,ME,US
04944,Hinckley,ME,US
04945,Jackman,ME,US
04947,Kingfield,ME,US
04949,Liberty,ME,US
04950,Madison,ME,US
04951,Monroe,ME,US
04952,Morrill,ME,US
04953,Newport,ME,US
04954,New Portland,ME,US
04955,New Sharon,ME,US
04956,New Vineyard,ME,US
04957,Norridgewock,ME,US
04958,North Anson,ME,US
04961,New Portland,ME,US
04962,North Vassalboro,ME,US
04963,Oakland,ME,US
04964,Oquossoc,ME,US
04965,Palmyra,ME,US
04966,Phillips,ME,US
04967,Pittsfield,ME,US
04969,Plymouth,ME,US
04970,Rangeley,ME,US
04971,Saint Albans,ME,US
04972,Sandy Point,ME,US
04973,Searsmont,ME,US
04974,Searsport,ME,US
04975,Shawmut,ME,US
04976,Skowhegan,ME,US
04978,Smithfield,ME,US
04979,Solon,ME,US
04981,Stockton Springs,ME,US
04982,Stratton,ME,US
04983,Strong,ME,US
04984,Temple,ME,US
04985,West Forks,ME,US
04986,Thorndike,ME,US
04987,Troy,ME,US
04988,Unity,ME,US
04989,Vassalboro,ME,US
04992,West Farmington,ME,US
05001,White River Junction,VT,US
05009,White River Junction,VT,US
05030,Ascutney,VT,US
05031,Barnard,VT,US
05032,Bethel,VT,US
05033,Bradford,VT,US
05034,Bridgewater,VT,US
05035,Bridgewater Corners,VT,US
05036,Brookfield,VT,US
05037,Brownsville,VT,US
05038,Chelsea,VT,US
05039,Corinth,VT,US
05040,East Corinth,VT,US
05041,East Randolph,VT,US
05042,East Ryegate,VT,US
05043,East Thetford,VT,US
05045,Fairlee,VT,US
05046,Groton,VT,US
05047,Hartford,VT,US
05048,Hartland,VT,US
05049,Hartland Four Corners,VT,US
05050,Mc Indoe Falls,VT,US
05051,Newbury,VT,US
05052,North Hartland,VT,US
05053,North Pomfret,VT,US
05054,North Thetford,VT,US
05055,Norwich,VT,US
05056,Plymouth,VT,US
05058,Post Mills,VT,US
05059,Quechee,VT,US
05060,Randolph,VT,US
05061,Randolph Center,VT,US
05062,Reading,VT,US
05065,Sharon,VT,US
05067,South Pomfret,VT,US
05068,South Royalton,VT,US
05069,South Ryegate,VT,US
05070,South Strafford,VT,US
05071,South Woodstock,VT,US
05072,Strafford,VT,US
05073,Taftsville,VT,US
05074,Thetford,VT,US
05075,Thetford Center,VT,US
05076,Topsham,VT,US
05077,Tunbridge,VT,US
05079,Vershire,VT,US
05081,Wells River,VT,US
05083,West Fairlee,VT,US
05084,West Hartford,VT,US
05085,West Newbury,VT,US
05086,West Topsham,VT,US
05088,Wilder,VT,US
05089,Windsor,VT,US
05091,Woodstock,VT,US
05101,Bellows Falls,VT,US
05141,Cambridgeport,VT,US
05142,Cavendish,VT,US
05143,Chester,VT,US
05144,Chester Depot,VT,US
05146,Grafton,VT,US
05148,Londonderry,VT,US
05149,Ludlow,VT,US
05150,North Springfield,VT,US
05151,Perkinsville,VT,US
05152,Peru,VT,US
05153,Proctorsville,VT,US
05154,Saxtons River,VT,US
05155,South Londonderry,VT,US
05156,Springfield,VT,US
05158,Westminster,VT,US
05159,Westminster Station,VT,US
05161,Weston,VT,US
05201,Bennington,VT,US
05250,Arlington,VT,US
05251,Dorset,VT,US
05252,East Arlington,VT,US
05253,East Dorset,VT,US
05254,Manchester,VT,US
05255,Manchester Center,VT,US
05257,North Bennington,VT,US
05260,North Pownal,VT,US
05261,Pownal,VT,US
05262,Shaftsbury,VT,US
05301,Brattleboro,VT,US
05302,Brattleboro,VT,US
05303,Brattleboro,VT,US
05304,Brattleboro,VT,US
05340,Bondville,VT,US
05341,East Dover,VT,US
05342,Jacksonville,VT,US
05343,Jamaica,VT,US
05344,Marlboro,VT,US
05345,Newfane,VT,US
05346,Putney,VT,US
05350,Readsboro,VT,US
05351,South Newfane,VT,US
05352,Stamford,VT,US
05353,Townshend,VT,US
05354,Vernon,VT,US
05355,Wardsboro,VT,US
05356,West Dover,VT,US
05357,West Dummerston,VT,US
05358,West Halifax,VT,US
05359,West Townshend,VT,US
05360,West Wardsboro,VT,US
05361,Whitingham,VT,US
05362,Williamsville,VT,US
05363,Wilmington,VT,US
05401,Burlington,VT,US
05402,Burlington,VT,US
05403,South Burlington,VT,US
05404,Winooski,VT,US
05405,Burlington,VT,US
05406,Burlington,VT,US
05407,South Burlington,VT,US
05408,Burlington,VT,US
05439,Colchester,VT,US
05440,Alburgh,VT,US
05441,Bakersfield,VT,US
05442,Belvidere Center,VT,US
05443,Bristol,VT,US
05444,Cambridge,VT,US
05445,Charlotte,VT,US
05446,Colchester,VT,US
05447,East Berkshire,VT,US
05448,East Fairfield,VT,US
05449,Colchester,VT,US
05450,Enosburg Falls,VT,US
05451,Essex,VT,US
05452,Essex Junction,VT,US
05453,Essex Junction,VT,US
05454,Fairfax,VT,US
05455,Fairfield,VT,US
05456,Ferrisburgh,VT,US
05457,Franklin,VT,US
05458,Grand Isle,VT,US
05459,Highgate Center,VT,US
05460,Highgate Springs,VT,US
05461,Hinesburg,VT,US
05462,Huntington,VT,US
05463,Isle La Motte,VT,US
05464,Jeffersonville,VT,US
05465,Jericho,VT,US
05466,Jonesville,VT,US
05468,Milton,VT,US
05469,Monkton,VT,US
05470,Montgomery,VT,US
05471,Montgomery Center,VT,US
05472,New Haven,VT,US
05473,North Ferrisburgh,VT,US
05474,North Hero,VT,US
05476,Richford,VT,US
05477,Richmond,VT,US
05478,Saint Albans,VT,US
05479,Essex Junction,VT,US
05481,Saint Albans Bay,VT,US
05482,Shelburne,VT,US
05483,Sheldon,VT,US
05485,Sheldon Springs,VT,US
05486,South Hero,VT,US
05487,Starksboro,VT,US
05488,Swanton,VT,US
05489,Underhill,VT,US
05490,Underhill Center,VT,US
05491,Vergennes,VT,US
05492,Waterville,VT,US
05494,Westford,VT,US
05495,Williston,VT,US
05501,Andover,MA,US
05544,Andover,MA,US
05601,Montpelier,VT,US
05602,Montpelier,VT,US
05603,Montpelier,VT,US
05604,Montpelier,VT,US
05609,Montpelier,VT,US
05620,Montpelier,VT,US
05633,Montpelier,VT,US
05640,Adamant,VT,US
05641,Barre,VT,US
05647,Cabot,VT,US
05648,Calais,VT,US
05649,East Barre,VT,US
05650,East Calais,VT,US
05651,East Montpelier,VT,US
05652,Eden,VT,US
05653,Eden Mills,VT,US
05654,Graniteville,VT,US
05655,Hyde Park,VT,US
05656,Johnson,VT,US
05657,Lake Elmore,VT,US
05658,Marshfield,VT,US
05660,Moretown,VT,US
05661,Morrisville,VT,US
05662,Moscow,VT,US
05663,Northfield,VT,US
05664,Northfield Falls,VT,US
05665,North Hyde Park,VT,US
05666,North Montpelier,VT,US
05667,Plainfield,VT,US
05669,Roxbury,VT,US
05670,South Barre,VT,US
05671,Waterbury,VT,US
05672,Stowe,VT,US
05673,Waitsfield,VT,US
05674,Warren,VT,US
05675,Washington,VT,US
05676,Waterbury,VT,US
05677,Waterbury Center,VT,US
05678,Websterville,VT,US
05679,Williamstown,VT,US
05680,Wolcott,VT,US
05681,Woodbury,VT,US
05682,Worcester,VT,US
05701,Rutland,VT,US
05702,Rutland,VT,US
05730,Belmont,VT,US
05731,Benson,VT,US
05732,Bomoseen,VT,US
05733,Brandon,VT,US
05734,Bridport,VT,US
05735,Castleton,VT,US
05736,Center Rutland,VT,US
05737,Chittenden,VT,US
05738,Cuttingsville,VT,US
05739,Danby,VT,US
05740,East Middlebury,VT,US
05741,East Poultney,VT,US
05742,East Wallingford,VT,US
05743,Fair Haven,VT,US
05744,Florence,VT,US
05745,Forest Dale,VT,US
05746,Gaysville,VT,US
05747,Granville,VT,US
05748,Hancock,VT,US
05750,Hydeville,VT,US
05751,Killington,VT,US
05753,Middlebury,VT,US
05757,Middletown Springs,VT,US
05758,Mount Holly,VT,US
05759,North Clarendon,VT,US
05760,Orwell,VT,US
05761,Pawlet,VT,US
05762,Pittsfield,VT,US
05763,Pittsford,VT,US
05764,Poultney,VT,US
05765,Proctor,VT,US
05766,Ripton,VT,US
05767,Rochester,VT,US
05768,Rupert,VT,US
05769,Salisbury,VT,US
05770,Shoreham,VT,US
05772,Stockbridge,VT,US
05773,Wallingford,VT,US
05774,Wells,VT,US
05775,West Pawlet,VT,US
05776,West Rupert,VT,US
05777,West Rutland,VT,US
05778,Whiting,VT,US
05819,Saint Johnsbury,VT,US
05820,Albany,VT,US
05821,Barnet,VT,US
05822,Barton,VT,US
05823,Beebe Plain,VT,US
05824,Concord,VT,US
05825,Coventry,VT,US
05826,Craftsbury,VT,US
05827,Craftsbury Common,VT,US
05828,Danville,VT,US
